RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidKd,
2144,2036,7,0,2200,270,100,0,0,
2145,2038,8,0,2200,270,100,0,0,
2148,2039,8,0,2200,270,100,0,0,
2147,2041,8,0,2200,270,100,0,0,
2147,2041,8,0,2200,270,100,0,0,
2146,2040,8,0,2200,270,100,0,0,
2148,2040,8,0,2200,270,100,0,0,
2148,2039,8,0,2200,270,100,0,0,
2147,2041,8,0,2200,270,100,0,0,
2146,2041,8,0,2200,270,100,0,0,
2145,2041,8,0,2200,270,100,0,0,
2147,2040,8,0,2200,270,100,0,0,
2148,2039,8,0,2200,270,100,0,0,
2149,2038,8,0,2200,270,100,0,0,
2149,2038,7,0,2200,270,100,0,0,
2148,2039,7,0,2200,270,100,0,0,
2148,2039,7,0,2200,270,100,0,0,
2148,2039,7,0,2200,270,100,0,0,
2148,2040,7,0,2200,270,100,0,0,
2150,2040,7,0,2200,270,100,0,0,
2150,2039,7,0,2200,270,100,0,0,
2147,2039,7,0,2200,270,100,0,0,
2148,2041,7,0,2200,270,100,0,0,
2148,2040,7,0,2200,270,100,0,0,
2149,2039,7,0,2200,270,100,0,0,
2147,2037,7,0,2200,270,100,0,0,
2148,2038,7,0,2200,270,100,0,0,
2148,2040,7,0,2200,270,100,0,0,
2148,2040,7,0,2200,270,100,0,0,
2149,2041,7,0,2200,270,100,0,0,
2149,2039,7,0,2200,270,100,0,0,
2148,2039,7,0,2200,270,100,0,0,
2149,2039,7,0,2200,270,100,0,0,
2150,2038,7,0,2200,270,100,0,0,
2150,2040,7,0,2200,270,100,0,0,
2148,2039,7,0,2200,270,100,0,0,
2148,2040,7,0,2200,270,100,0,0,
2147,2041,7,0,2200,270,100,0,0,
2147,2040,7,0,2200,270,100,0,0,
2149,2041,7,0,2200,270,100,0,0,
2150,2041,7,0,2200,270,100,0,0,
2149,2041,7,0,2200,270,100,0,0,
2149,2039,7,0,2200,270,100,0,0,
2150,2038,7,0,2200,270,100,0,0,
2149,2038,7,0,2200,270,100,0,0,
2149,2040,7,0,2200,270,100,0,0,
2148,2038,7,0,2200,270,100,0,0,
2148,2038,7,0,2200,270,100,0,0,
2148,2039,7,0,2200,270,100,0,0,
2147,2041,7,0,2200,270,100,0,0,
2147,2039,8,0,2200,270,100,0,0,
2149,2040,8,0,2200,270,100,0,0,
2149,2040,7,0,2200,270,100,0,0,
2148,2041,7,0,2200,270,100,0,0,
2148,2039,7,0,2200,270,100,0,0,
2148,2039,7,0,2200,270,100,0,0,
2147,2039,7,0,2200,270,100,0,0,
2148,2040,8,0,2200,270,100,0,0,
2150,2039,8,0,2200,270,100,0,0,
2150,2039,8,0,2200,270,100,0,0,
2148,2039,7,0,2200,270,100,0,0,
2149,2041,7,0,2200,270,100,0,0,
2148,2041,7,0,2200,270,100,0,0,
2148,2042,7,0,2200,270,100,0,0,
2148,2039,7,0,2200,270,100,0,0,
2149,2040,7,0,2200,270,100,0,0,
2149,2040,7,0,2200,270,100,0,0,
2148,2039,7,0,2200,270,100,0,0,
2149,2039,7,0,2200,270,100,0,0,
2150,2039,7,0,2200,270,100,0,0,
2150,2040,7,0,2200,270,100,0,0,
2151,2042,7,0,2200,270,100,0,0,
2150,2043,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2150,2043,7,0,2200,270,100,0,0,
2150,2042,7,0,2200,270,100,0,0,
2149,2040,7,0,2200,270,100,0,0,
2149,2038,7,0,2200,270,100,0,0,
2150,2038,7,0,2200,270,100,0,0,
2151,2039,7,0,2200,270,100,0,0,
2150,2039,7,0,2200,270,100,0,0,
2151,2040,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2149,2042,7,0,2200,270,100,0,0,
2149,2041,7,0,2200,270,100,0,0,
2149,2042,7,0,2200,270,100,0,0,
2149,2041,7,0,2200,270,100,0,0,
2149,2043,7,0,2200,270,100,0,0,
2149,2042,7,0,2200,270,100,0,0,
2150,2042,7,0,2200,270,100,0,0,
2150,2041,7,0,2200,270,100,0,0,
2151,2042,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2150,2042,7,0,2200,270,100,0,0,
2150,2042,7,0,2200,270,100,0,0,
2151,2042,7,0,2200,270,100,0,0,
2151,2040,7,0,2200,270,100,0,0,
2151,2040,7,0,2200,270,100,0,0,
2149,2042,7,0,2200,270,100,0,0,
2149,2042,7,0,2200,270,100,0,0,
2149,2040,7,0,2200,270,100,0,0,
2150,2039,7,0,2200,270,100,0,0,
2150,2040,7,0,2200,270,100,0,0,
2150,2040,7,0,2200,270,100,0,0,
2151,2040,7,0,2200,270,100,0,0,
2151,2040,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2151,2042,7,0,2200,270,100,0,0,
2150,2040,7,0,2200,270,100,0,0,
2150,2039,7,0,2200,270,100,0,0,
2150,2040,7,0,2200,270,100,0,0,
2151,2039,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2150,2041,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2151,2039,7,0,2200,270,100,0,0,
2151,2040,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2150,2040,7,0,2200,270,100,0,0,
2151,2042,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2151,2040,7,0,2200,270,100,0,0,
2150,2040,7,0,2200,270,100,0,0,
2150,2042,7,0,2200,270,100,0,0,
2150,2043,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2151,2040,7,0,2200,270,100,0,0,
2153,2041,7,0,2200,270,100,0,0,
2152,2043,7,0,2200,270,100,0,0,
2151,2042,7,0,2200,270,100,0,0,
2151,2040,7,0,2200,270,100,0,0,
2152,2039,7,0,2200,270,100,0,0,
2152,2040,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2153,2040,7,0,2200,270,100,0,0,
2152,2040,7,0,2200,270,100,0,0,
2152,2040,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2152,2040,7,0,2200,270,100,0,0,
2152,2039,7,0,2200,270,100,0,0,
2152,2039,7,0,2200,270,100,0,0,
2153,2041,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2151,2042,7,0,2200,270,100,0,0,
2150,2042,7,0,2200,270,100,0,0,
2151,2042,7,0,2200,270,100,0,0,
2156,2042,6,0,2200,270,100,0,0,
2156,2040,6,0,2200,270,100,0,0,
2155,2041,6,0,2200,270,100,0,0,
2150,2043,7,0,2200,270,100,0,0,
2151,2044,7,0,2200,270,100,0,0,
2151,2043,7,0,2200,270,100,0,0,
2151,2040,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2153,2041,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2152,2043,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2153,2042,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2151,2042,7,0,2200,270,100,0,0,
2151,2042,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2151,2044,7,0,2200,270,100,0,0,
2152,2045,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2152,2043,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2152,2040,7,0,2200,270,100,0,0,
2151,2040,7,0,2200,270,100,0,0,
2151,2040,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2152,2043,7,0,2200,270,100,0,0,
2153,1984,7,0,2200,270,100,0,0,
2152,1984,7,0,2200,270,100,0,0,
2152,1983,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2152,2044,7,0,2200,270,100,0,0,
2152,2043,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2152,2040,7,0,2200,270,100,0,0,
2153,2041,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2153,2041,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2153,2042,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2153,2040,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2152,2043,7,0,2200,270,100,0,0,
2153,2042,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2153,2042,7,0,2200,270,100,0,0,
2154,2044,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2151,2043,7,0,2200,270,100,0,0,
2151,2043,7,0,2200,270,100,0,0,
2153,2042,7,0,2200,270,100,0,0,
2154,2042,7,0,2200,270,100,0,0,
2151,2042,7,0,2200,270,100,0,0,
2151,2044,7,0,2200,270,100,0,0,
2152,2044,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2152,2044,7,0,2200,270,100,0,0,
2152,2044,7,0,2200,270,100,0,0,
2152,2045,7,0,2200,270,100,0,0,
2154,2044,7,0,2200,270,100,0,0,
2154,2043,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2152,2043,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2152,2044,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2152,2046,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2152,2043,7,0,2200,270,100,0,0,
2152,2043,7,0,2200,270,100,0,0,
2153,2058,7,0,2200,270,100,0,0,
2151,2057,7,0,2200,270,100,0,0,
2151,2042,7,0,2200,270,100,0,0,
2152,2041,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2152,2044,7,0,2200,270,100,0,0,
2152,2045,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2152,2044,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2152,2045,7,0,2200,270,100,0,0,
2152,2044,7,0,2200,270,100,0,0,
2153,2041,7,0,2200,270,100,0,0,
2153,2041,7,0,2200,270,100,0,0,
2152,2040,7,0,2200,270,100,0,0,
2151,2041,7,0,2200,270,100,0,0,
2152,2042,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2152,2045,7,0,2200,270,100,0,0,
2152,2045,7,0,2200,270,100,0,0,
2152,2046,7,0,2200,270,100,0,0,
2151,2045,7,0,2200,270,100,0,0,
2152,2046,7,0,2200,270,100,0,0,
2152,2047,7,0,2200,270,100,0,0,
2152,2044,7,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2154,2043,7,0,2200,270,100,0,0,
2154,2044,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2155,2044,6,0,2200,270,100,0,0,
2154,2043,6,0,2200,270,100,0,0,
2153,2043,6,0,2200,270,100,0,0,
2152,2045,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2154,2043,7,0,2200,270,100,0,0,
2154,2042,7,0,2200,270,100,0,0,
2154,2043,7,0,2200,270,100,0,0,
2152,2043,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2152,2046,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2152,2044,7,0,2200,270,100,0,0,
2152,2043,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2153,2042,7,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2154,2044,7,0,2200,270,100,0,0,
2154,2044,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2154,2045,6,0,2200,270,100,0,0,
2153,2043,6,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2045,6,0,2200,270,100,0,0,
2153,2045,6,0,2200,270,100,0,0,
2153,2044,6,0,2200,270,100,0,0,
2153,2042,7,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2152,2044,7,0,2200,270,100,0,0,
2152,2045,7,0,2200,270,100,0,0,
2152,2046,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2155,2047,7,0,2200,270,100,0,0,
2154,2046,6,0,2200,270,100,0,0,
2154,2046,6,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2153,2047,7,0,2200,270,100,0,0,
2153,2047,7,0,2200,270,100,0,0,
2152,2047,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2155,2045,7,0,2200,270,100,0,0,
2155,2045,7,0,2200,270,100,0,0,
2154,2044,6,0,2200,270,100,0,0,
2153,2044,6,0,2200,270,100,0,0,
2154,2046,6,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2045,6,0,2200,270,100,0,0,
2153,2045,6,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2154,2043,7,0,2200,270,100,0,0,
2155,2045,7,0,2200,270,100,0,0,
2154,2044,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2153,2043,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2152,2045,7,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2153,2047,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2154,2048,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2153,2047,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2155,2047,7,0,2200,270,100,0,0,
2154,2046,6,0,2200,270,100,0,0,
2153,2045,6,0,2200,270,100,0,0,
2153,2044,6,0,2200,270,100,0,0,
2153,2044,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2155,2046,7,0,2200,270,100,0,0,
2155,2046,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2154,2044,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2155,2047,7,0,2200,270,100,0,0,
2155,2047,6,0,2200,270,100,0,0,
2151,2048,6,0,2200,270,100,0,0,
2151,2048,6,0,2200,270,100,0,0,
2151,2046,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2044,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2155,2048,7,0,2200,270,100,0,0,
2155,2048,6,0,2200,270,100,0,0,
2155,2047,6,0,2200,270,100,0,0,
2154,2044,6,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2154,2046,6,0,2200,270,100,0,0,
2154,2046,6,0,2200,270,100,0,0,
2153,2047,6,0,2200,270,100,0,0,
2153,2047,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2155,2045,7,0,2200,270,100,0,0,
2155,2048,7,0,2200,270,100,0,0,
2154,2048,7,0,2200,270,100,0,0,
2153,2047,7,0,2200,270,100,0,0,
2152,2048,7,0,2200,270,100,0,0,
2155,2044,7,0,2200,270,100,0,0,
2155,2044,6,0,2200,270,100,0,0,
2155,2044,6,0,2200,270,100,0,0,
2154,2046,6,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2154,2044,7,0,2200,270,100,0,0,
2158,2044,7,0,2200,270,100,0,0,
2158,2045,6,0,2200,270,100,0,0,
2158,2045,6,0,2200,270,100,0,0,
2154,2045,6,0,2200,270,100,0,0,
2155,2046,7,0,2200,270,100,0,0,
2155,2047,7,0,2200,270,100,0,0,
2155,2047,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2154,2045,7,0,2200,270,100,0,0,
2155,2045,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2154,2047,6,0,2200,270,100,0,0,
2154,2047,6,0,2200,270,100,0,0,
2154,2046,6,0,2200,270,100,0,0,
2155,2046,7,0,2200,270,100,0,0,
2155,2047,7,0,2200,270,100,0,0,
2155,2049,6,0,2200,270,100,0,0,
2156,2049,6,0,2200,270,100,0,0,
2156,2047,6,0,2200,270,100,0,0,
2156,2047,6,0,2200,270,100,0,0,
2155,2048,6,0,2200,270,100,0,0,
2155,2048,6,0,2200,270,100,0,0,
2156,2049,6,0,2200,270,100,0,0,
2156,2047,6,0,2200,270,100,0,0,
2155,2047,6,0,2200,270,100,0,0,
2154,2047,6,0,2200,270,100,0,0,
2155,2049,6,0,2200,270,100,0,0,
2155,2049,6,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2155,2048,6,0,2200,270,100,0,0,
2156,2047,6,0,2200,270,100,0,0,
2154,2046,6,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2153,2047,7,0,2200,270,100,0,0,
2154,2048,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2154,2047,6,0,2200,270,100,0,0,
2154,2048,6,0,2200,270,100,0,0,
2154,2047,6,0,2200,270,100,0,0,
2155,2046,7,0,2200,270,100,0,0,
2155,2047,7,0,2200,270,100,0,0,
2154,2046,6,0,2200,270,100,0,0,
2154,2046,6,0,2200,270,100,0,0,
2154,2047,6,0,2200,270,100,0,0,
2154,2048,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2153,2047,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2155,2046,7,0,2200,270,100,0,0,
2156,2046,6,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2155,2047,6,0,2200,270,100,0,0,
2155,2048,6,0,2200,270,100,0,0,
2154,2049,6,0,2200,270,100,0,0,
2153,2047,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2155,2049,6,0,2200,270,100,0,0,
2155,2047,6,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2155,2045,7,0,2200,270,100,0,0,
2156,2044,7,0,2200,270,100,0,0,
2156,2045,7,0,2200,270,100,0,0,
2156,2046,6,0,2200,270,100,0,0,
2155,2047,6,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2153,2046,6,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2155,2045,7,0,2200,270,100,0,0,
2155,2046,7,0,2200,270,100,0,0,
2156,2046,6,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2153,2046,6,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2157,2045,6,0,2200,270,100,0,0,
2156,2045,6,0,2200,270,100,0,0,
2156,2045,6,0,2200,270,100,0,0,
2153,2045,6,0,2200,270,100,0,0,
2153,2047,7,0,2200,270,100,0,0,
2154,2048,7,0,2200,270,100,0,0,
2154,2048,7,0,2200,270,100,0,0,
2155,2047,7,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2153,2046,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2153,2045,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2151,2046,7,0,2200,270,100,0,0,
2152,2045,7,0,2200,270,100,0,0,
2152,2046,7,0,2200,270,100,0,0,
2156,2046,7,0,2200,270,100,0,0,
2155,2045,6,0,2200,270,100,0,0,
2155,2058,6,0,2200,270,100,0,0,
2154,2059,6,0,2200,270,100,0,0,
2154,2048,7,0,2200,270,100,0,0,
2155,2047,7,0,2200,270,100,0,0,
2155,2049,6,0,2200,270,100,0,0,
2154,2048,6,0,2200,270,100,0,0,
2154,2047,6,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2154,2044,7,0,2200,270,100,0,0,
2154,2043,7,0,2200,270,100,0,0,
2155,2048,7,0,2200,270,100,0,0,
2155,2050,7,0,2200,270,100,0,0,
2154,2049,6,0,2200,270,100,0,0,
2154,2046,6,0,2200,270,100,0,0,
2154,2043,6,0,2200,270,100,0,0,
2155,2044,6,0,2200,270,100,0,0,
2155,2045,6,0,2200,270,100,0,0,
2155,2047,6,0,2200,270,100,0,0,
2153,2046,6,0,2200,270,100,0,0,
2153,2046,6,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2155,2045,7,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2155,2048,6,0,2200,270,100,0,0,
2155,2048,6,0,2200,270,100,0,0,
2155,2048,6,0,2200,270,100,0,0,
2155,2048,6,0,2200,270,100,0,0,
2155,2047,6,0,2200,270,100,0,0,
2155,2047,6,0,2200,270,100,0,0,
2154,2048,6,0,2200,270,100,0,0,
2154,2047,6,0,2200,270,100,0,0,
2154,2047,7,0,2200,270,100,0,0,
2154,2048,7,0,2200,270,100,0,0,
2154,2048,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2155,2047,6,0,2200,270,100,0,0,
2155,2045,6,0,2200,270,100,0,0,
2154,2045,6,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2154,2046,7,0,2200,270,100,0,0,
2155,2047,6,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2155,2047,6,0,2200,270,100,0,0,
2155,2045,6,0,2200,270,100,0,0,
2156,2044,6,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2155,2048,6,0,2200,270,100,0,0,
2155,2049,6,0,2200,270,100,0,0,
2154,2045,6,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2155,2046,6,0,2200,270,100,0,0,
2157,2048,6,0,2200,270,100,0,0,
