RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidKd,
2167,2026,9,0,2200,270,200,0,0,
2168,2027,9,0,2200,270,200,0,0,
2169,2026,9,0,2200,270,200,0,0,
2168,2023,9,0,2200,270,200,0,0,
2167,2023,9,0,2200,270,200,0,0,
2166,2022,10,0,2200,270,200,0,0,
2166,2025,10,0,2200,270,200,0,0,
2168,2027,10,0,2200,270,200,0,0,
2168,2027,9,0,2200,270,200,0,0,
2168,2026,9,0,2200,270,200,0,0,
2167,2025,10,0,2200,270,200,0,0,
2167,2025,10,0,2200,270,200,0,0,
2167,2026,10,0,2200,270,200,0,0,
2169,2027,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2169,2028,9,0,2200,270,200,0,0,
2169,2028,9,0,2200,270,200,0,0,
2168,2027,9,0,2200,270,200,0,0,
2168,2025,9,0,2200,270,200,0,0,
2167,2024,9,0,2200,270,200,0,0,
2167,2024,9,0,2200,270,200,0,0,
2167,2024,10,0,2200,270,200,0,0,
2169,2025,10,0,2200,270,200,0,0,
2168,2026,10,0,2200,270,200,0,0,
2168,2028,10,0,2200,270,200,0,0,
2167,2028,10,0,2200,270,200,0,0,
2167,2026,10,0,2200,270,200,0,0,
2167,2026,10,0,2200,270,200,0,0,
2168,2026,9,0,2200,270,200,0,0,
2169,2026,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2168,2046,9,0,2200,270,200,0,0,
2168,2044,9,0,2200,270,200,0,0,
2169,2026,9,0,2200,270,200,0,0,
2170,2027,9,0,2200,270,200,0,0,
2169,2027,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2169,2027,9,0,2200,270,200,0,0,
2169,2026,9,0,2200,270,200,0,0,
2169,2025,9,0,2200,270,200,0,0,
2168,2025,9,0,2200,270,200,0,0,
2168,2027,9,0,2200,270,200,0,0,
2169,2025,9,0,2200,270,200,0,0,
2169,2024,9,0,2200,270,200,0,0,
2168,2025,9,0,2200,270,200,0,0,
2169,2027,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2168,2027,9,0,2200,270,200,0,0,
2167,2026,9,0,2200,270,200,0,0,
2167,2027,9,0,2200,270,200,0,0,
2167,2027,10,0,2200,270,200,0,0,
2169,2028,10,0,2200,270,200,0,0,
2169,2029,10,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2167,2029,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2169,2026,9,0,2200,270,200,0,0,
2168,2026,9,0,2200,270,200,0,0,
2168,2026,9,0,2200,270,200,0,0,
2169,2028,9,0,2200,270,200,0,0,
2169,2027,9,0,2200,270,200,0,0,
2170,2028,9,0,2200,270,200,0,0,
2170,2027,9,0,2200,270,200,0,0,
2170,2027,9,0,2200,270,200,0,0,
2169,2026,9,0,2200,270,200,0,0,
2169,2027,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2167,2028,9,0,2200,270,200,0,0,
2168,2028,10,0,2200,270,200,0,0,
2168,2026,10,0,2200,270,200,0,0,
2169,2027,10,0,2200,270,200,0,0,
2167,2027,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2169,2028,9,0,2200,270,200,0,0,
2170,2028,9,0,2200,270,200,0,0,
2169,2029,9,0,2200,270,200,0,0,
2169,2027,9,0,2200,270,200,0,0,
2170,2026,9,0,2200,270,200,0,0,
2169,2024,9,0,2200,270,200,0,0,
2168,2025,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2168,2028,10,0,2200,270,200,0,0,
2168,2027,10,0,2200,270,200,0,0,
2168,2026,9,0,2200,270,200,0,0,
2167,2026,9,0,2200,270,200,0,0,
2168,2026,9,0,2200,270,200,0,0,
2168,2026,9,0,2200,270,200,0,0,
2169,2027,9,0,2200,270,200,0,0,
2169,2027,9,0,2200,270,200,0,0,
2169,2027,9,0,2200,270,200,0,0,
2169,2026,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2167,2029,9,0,2200,270,200,0,0,
2167,2029,9,0,2200,270,200,0,0,
2167,2030,10,0,2200,270,200,0,0,
2168,2032,10,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2029,9,0,2200,270,200,0,0,
2168,2027,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2169,2029,9,0,2200,270,200,0,0,
2167,2028,9,0,2200,270,200,0,0,
2167,2028,9,0,2200,270,200,0,0,
2167,2029,10,0,2200,270,200,0,0,
2167,2028,10,0,2200,270,200,0,0,
2168,2027,9,0,2200,270,200,0,0,
2167,2027,9,0,2200,270,200,0,0,
2167,2028,9,0,2200,270,200,0,0,
2167,2029,10,0,2200,270,200,0,0,
2167,2028,10,0,2200,270,200,0,0,
2167,2027,10,0,2200,270,200,0,0,
2168,2028,10,0,2200,270,200,0,0,
2169,2030,10,0,2200,270,200,0,0,
2169,2028,9,0,2200,270,200,0,0,
2169,2028,9,0,2200,270,200,0,0,
2169,2029,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2167,2028,9,0,2200,270,200,0,0,
2168,2027,10,0,2200,270,200,0,0,
2167,2028,10,0,2200,270,200,0,0,
2168,2028,10,0,2200,270,200,0,0,
2168,2031,9,0,2200,270,200,0,0,
2168,2031,9,0,2200,270,200,0,0,
2167,2029,9,0,2200,270,200,0,0,
2167,2027,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2169,2028,9,0,2200,270,200,0,0,
2169,2028,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2168,2031,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2167,2028,9,0,2200,270,200,0,0,
2168,2027,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2169,2029,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2167,2029,9,0,2200,270,200,0,0,
2167,2029,9,0,2200,270,200,0,0,
2166,2030,9,0,2200,270,200,0,0,
2168,2030,10,0,2200,270,200,0,0,
2169,2030,10,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2167,2030,9,0,2200,270,200,0,0,
2167,2030,10,0,2200,270,200,0,0,
2168,2029,10,0,2200,270,200,0,0,
2169,2029,10,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2169,2028,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2170,2029,9,0,2200,270,200,0,0,
2169,2028,9,0,2200,270,200,0,0,
2169,2028,9,0,2200,270,200,0,0,
2170,2029,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2168,2031,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2168,2032,9,0,2200,270,200,0,0,
2168,2031,9,0,2200,270,200,0,0,
2167,2028,10,0,2200,270,200,0,0,
2167,2029,10,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2167,2031,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2169,2029,9,0,2200,270,200,0,0,
2170,2030,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2167,2031,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2170,2030,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2170,2028,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2168,2031,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2168,2031,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2170,2030,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2168,2031,9,0,2200,270,200,0,0,
2177,2030,9,0,2200,270,200,0,0,
2177,2030,7,0,2200,270,200,0,0,
2177,2031,7,0,2200,270,200,0,0,
2169,2033,7,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2139,2030,9,0,2200,270,200,0,0,
2140,2030,18,0,2200,270,200,0,0,
2170,2030,18,0,2200,270,200,0,0,
2171,2031,9,0,2200,270,200,0,0,
2170,2030,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2171,2031,9,0,2200,270,200,0,0,
2171,2031,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2168,2031,9,0,2200,270,200,0,0,
2168,2031,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2170,2030,9,0,2200,270,200,0,0,
2170,2030,8,0,2200,270,200,0,0,
2169,2030,8,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2168,2028,9,0,2200,270,200,0,0,
2168,2029,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2171,2032,9,0,2200,270,200,0,0,
2169,2032,8,0,2200,270,200,0,0,
2170,2032,8,0,2200,270,200,0,0,
2170,2030,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2171,2032,9,0,2200,270,200,0,0,
2170,2031,8,0,2200,270,200,0,0,
2171,2031,8,0,2200,270,200,0,0,
2171,2029,8,0,2200,270,200,0,0,
2170,2029,8,0,2200,270,200,0,0,
2170,2030,8,0,2200,270,200,0,0,
2171,2030,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2171,2033,9,0,2200,270,200,0,0,
2170,2033,8,0,2200,270,200,0,0,
2171,2031,8,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2171,2031,9,0,2200,270,200,0,0,
2170,2032,8,0,2200,270,200,0,0,
2169,2033,8,0,2200,270,200,0,0,
2168,2033,8,0,2200,270,200,0,0,
2168,2032,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2171,2032,9,0,2200,270,200,0,0,
2171,2031,9,0,2200,270,200,0,0,
2170,2031,8,0,2200,270,200,0,0,
2170,2030,8,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2170,2030,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2167,2030,9,0,2200,270,200,0,0,
2167,2029,9,0,2200,270,200,0,0,
2168,2030,9,0,2200,270,200,0,0,
2170,2030,9,0,2200,270,200,0,0,
2172,2031,9,0,2200,270,200,0,0,
2172,2030,8,0,2200,270,200,0,0,
2171,2031,8,0,2200,270,200,0,0,
2170,2031,8,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2168,2032,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2169,2034,9,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2170,2030,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2169,2063,9,0,2200,270,200,0,0,
2169,2064,9,0,2200,270,200,0,0,
2169,2034,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2170,2032,8,0,2200,270,200,0,0,
2170,2032,8,0,2200,270,200,0,0,
2169,2031,8,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2170,2030,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2169,2034,9,0,2200,270,200,0,0,
2169,2068,9,0,2200,270,200,0,0,
2169,2068,9,0,2200,270,200,0,0,
2171,2034,8,0,2200,270,200,0,0,
2171,2034,8,0,2200,270,200,0,0,
2172,2033,8,0,2200,270,200,0,0,
2172,2032,8,0,2200,270,200,0,0,
2170,2032,8,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2168,2033,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2169,2034,9,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2171,2034,9,0,2200,270,200,0,0,
2171,2034,9,0,2200,270,200,0,0,
2170,2033,8,0,2200,270,200,0,0,
2170,2032,8,0,2200,270,200,0,0,
2171,2030,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2169,2034,9,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2171,2033,8,0,2200,270,200,0,0,
2172,2032,8,0,2200,270,200,0,0,
2170,2032,8,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2171,2029,9,0,2200,270,200,0,0,
2171,2030,8,0,2200,270,200,0,0,
2170,2030,8,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2168,2033,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2168,2034,9,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2170,2035,9,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2030,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2171,2031,9,0,2200,270,200,0,0,
2171,2032,9,0,2200,270,200,0,0,
2171,2032,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2170,2035,8,0,2200,270,200,0,0,
2171,2035,8,0,2200,270,200,0,0,
2171,2032,8,0,2200,270,200,0,0,
2170,2032,8,0,2200,270,200,0,0,
2170,2032,8,0,2200,270,200,0,0,
2170,2034,8,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2171,2032,9,0,2200,270,200,0,0,
2171,2032,9,0,2200,270,200,0,0,
2171,2032,9,0,2200,270,200,0,0,
2170,2032,8,0,2200,270,200,0,0,
2169,2033,8,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2169,2034,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2170,2034,8,0,2200,270,200,0,0,
2170,2034,8,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2170,2034,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2169,2034,9,0,2200,270,200,0,0,
2168,2033,9,0,2200,270,200,0,0,
2168,2034,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2169,2030,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2171,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2170,2033,8,0,2200,270,200,0,0,
2169,2032,8,0,2200,270,200,0,0,
2168,2031,8,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2169,2033,9,0,2200,270,200,0,0,
2168,2032,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
2171,2032,9,0,2200,270,200,0,0,
2171,2031,8,0,2200,270,200,0,0,
2170,2032,8,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2033,9,0,2200,270,200,0,0,
2171,2033,9,0,2200,270,200,0,0,
2170,2032,9,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2170,2032,8,0,2200,270,200,0,0,
2169,2034,8,0,2200,270,200,0,0,
2169,2032,8,0,2200,270,200,0,0,
2170,2031,9,0,2200,270,200,0,0,
2171,2031,9,0,2200,270,200,0,0,
2171,2032,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2169,2032,9,0,2200,270,200,0,0,
2169,2031,9,0,2200,270,200,0,0,
