RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
2182,1813,74,0,2500,270,1000,500,55000,55000,374000,
2184,1811,74,0,2500,270,1000,500,55000,55000,374000,
2184,1811,74,0,2500,270,1000,500,55000,55000,371000,
2185,1810,74,0,2500,270,1000,500,55000,55000,371000,
2186,1810,74,0,2500,270,1000,500,55000,55000,370000,
2187,1811,74,0,2500,270,1000,500,55000,55000,370000,
2188,1810,74,0,2500,270,1000,500,55000,55000,370000,
2189,1809,74,0,2500,270,1000,500,55000,55000,367000,
2189,1809,74,0,2500,270,1000,500,55000,55000,367000,
2190,1807,74,0,2500,270,1000,500,55000,55000,365000,
2190,1809,74,0,2500,270,1000,500,55000,55000,365000,
2191,1808,74,0,2500,270,1000,500,55000,55000,365000,
2192,1807,74,0,2500,270,1000,500,55000,55000,364000,
2193,1807,74,0,2500,270,1000,500,55000,55000,364000,
2193,1808,74,0,2500,270,1000,500,55000,55000,362000,
2195,1807,74,0,2500,270,1000,500,55000,55000,362000,
2196,1805,74,0,2500,270,1000,500,55000,55000,362000,
2196,1805,74,0,2500,270,1000,500,55000,55000,359000,
2197,1805,74,0,2500,270,1000,500,55000,55000,359000,
2196,1806,74,0,2500,270,1000,500,55000,55000,358000,
2197,1805,74,0,2500,270,1000,500,55000,55000,358000,
2198,1804,74,0,2500,270,1000,500,55000,55000,358000,
2199,1803,74,0,2500,270,1000,500,55000,55000,357000,
2200,1803,74,0,2500,270,1000,500,55000,55000,357000,
2201,1802,74,0,2500,270,1000,500,55000,55000,354000,
2202,1801,74,0,2500,270,1000,500,55000,55000,354000,
2203,1800,74,0,2500,270,1000,500,55000,55000,354000,
2203,1801,74,0,2500,270,1000,500,55000,55000,352000,
2204,1800,74,0,2500,270,1000,500,55000,55000,352000,
2205,1802,74,0,2500,270,1000,500,55000,55000,352000,
2205,1800,74,0,2500,270,1000,500,55000,55000,350000,
2205,1799,74,0,2500,270,1000,500,55000,55000,350000,
2205,1798,74,0,2500,270,1000,500,55000,55000,349000,
2207,1799,74,0,2500,270,1000,500,55000,55000,349000,
2208,1799,74,0,2500,270,1000,500,55000,55000,349000,
2209,1798,74,0,2500,270,1000,500,55000,55000,347000,
2210,1796,74,0,2500,270,1000,500,55000,55000,347000,
2210,1797,74,0,2500,270,1000,500,55000,55000,345000,
2211,1798,74,0,2500,270,1000,500,55000,55000,345000,
2211,1797,74,0,2500,270,1000,500,55000,55000,345000,
2212,1796,74,0,2500,270,1000,500,55000,55000,343000,
2213,1795,74,0,2500,270,1000,500,55000,55000,343000,
2214,1796,74,0,2500,270,1000,500,55000,55000,341000,
2214,1795,74,0,2500,270,1000,500,55000,55000,341000,
2215,1795,74,0,2500,270,1000,500,55000,55000,341000,
2215,1795,74,0,2500,270,1000,500,55000,55000,341000,
2216,1795,74,0,2500,270,1000,500,55000,55000,341000,
2217,1793,74,0,2500,270,1000,500,55000,55000,339000,
2216,1794,74,0,2500,270,1000,500,55000,55000,339000,
2217,1794,74,0,2500,270,1000,500,55000,55000,339000,
2218,1795,74,0,2500,270,1000,500,55000,55000,338000,
